question,intent label
How do I sign up for shipment text updates?,delivery_status_alerts
I'm trying to return my personalized products,refund_returns_eligibility
Please show me how to evaluate translation tools,customer_feedback
I need assistance to change my customer support contact query,customer_support_contact
Can you help me ship my customs returns?,refund_international_returns
What is the way to check the refund tracking status query?,refund_tracking_status
Please show me how to identify prime subscription charge,payment_issues_unknown_charges
Is it possible to recognize this suspicious activity?,payment_issues_fraud_scams
How do I update the email verification?,manage_account_login_security
I'm trying to edit my card expiration,payment_issues_cards_wallet
Can I unsubscribe archived orders on Amazon?,manage_account_general_settings
I need to change customer support contact query,customer_support_contact
Is it possible to review this satisfaction survey?,customer_feedback
I need to change currency converter,payment_issues_currency_converter
I want to manage my shipping address,modify_address
"Payment failed but money was deducted, help.",payment_issues_declines_retries
Please show me how to configure account switcher,manage_account_profiles_devices
Save pdf invoice of my purchase,billing
Is it possible to complete this translation tools?,customer_feedback
Is it possible to manage this archived orders?,manage_account_general_settings
How do I request the tax invoice?,billing
I want to locate my tracking link,delivery_status_tracking_details
I need to update refund tracking status query,refund_tracking_status
Is it possible to update this details regarding delivery status undeliverable?,delivery_status_undeliverable
How do I print the tax invoice?,billing
I'm trying to change my archived orders,manage_account_general_settings
Can you help me unsubscribe from my vat rates?,other_query
Is it possible to check this details regarding delivery status undeliverable?,delivery_status_undeliverable
How do I remove the household teen?,manage_account_teen_settings
Can you help me take my customer surveys?,customer_feedback
I need assistance to cancel my shipping address on order,modify_order
I need to invite teen account settings,manage_account_teen_settings
Can you help me stop my order history?,modify_order
I'm trying to set default my card expiration,payment_issues_cards_wallet
What is the way to manage the delivery instructions?,modify_address
Can I deduct return deduction on Amazon?,refund_restocking_fees
I need assistance to return my personalized products,refund_returns_eligibility
Please show me how to take chat translation,customer_feedback
I need to update newsletter subscriptions,other_query
What is the way to archive the order items?,modify_order
I need to change manage account closure query,manage_account_closure
I need to review translation tools,customer_feedback
I need assistance to edit my card expiration,payment_issues_cards_wallet
I want to update my details regarding delivery status undeliverable,delivery_status_undeliverable
